Banks_Participated,Highest_Rate,Lowest_Rate,Weighted_Average_Rate,Market_Day
9,38.629,38.6282,38.6286,2020-12-16
9,38.5762,38.5754,38.5758,2020-12-15
9,38.5338,38.533,38.5334,2020-12-14
9,38.4803,38.4795,38.4799,2020-12-11
9,38.4322,38.4314,38.4318,2020-12-10
9,38.3889,38.3881,38.3885,2020-12-09
9,38.3375,38.3367,38.3371,2020-12-08
9,38.2912,38.2904,38.2908,2020-12-07
9,38.2376,38.2368,38.2372,2020-12-04
9,38.1948,38.194,38.1940,2020-12-03
9,38.1437,38.1429,38.1433,2020-12-02
9,38.1045,38.1037,38.1037,2020-12-01
9,38.052,38.0512,38.0516,2020-11-30
9,38.0311,38.0303,38.0307,2020-11-27
9,37.0064,37.0056,37.0060,2020-11-26
9,37.976,37.9752,37.9756,2020-11-25
9,37.9532,37.9524,37.9528,2020-11-24
9,37.9244,37.9236,37.9240,2020-11-23
9,37.9035,37.9027,37.9031,2020-11-20
9,37.8732,37.8724,37.8728,2020-11-19
9,37.854,37.8532,37.8536,2020-11-18
9,37.8253,37.8245,37.8249,2020-11-17
9,37.8057,37.8049,37.8053,2020-11-16
9,37.7751,37.7743,37.7747,2020-11-13
9,37.7539,37.7531,37.7535,2020-11-12
9,37.7283,37.7275,37.7279,2020-11-11
9,37.7094,37.7086,37.7090,2020-11-10
9,37.6818,37.681,37.6814,2020-11-09
9,37.6615,37.6607,37.6611,2020-11-06
9,37.6351,37.6343,37.6347,2020-11-05
9,37.6144,37.6136,37.6140,2020-11-04
9,37.5893,37.5885,37.5889,2020-11-03
9,37.566,37.5652,37.5656,2020-11-02
9,37.5472,37.5464,37.5468,2020-10-30
9,37.4996,37.4988,37.4992,2020-10-28
9,37.4656,37.4648,37.4652,2020-10-27
9,37.4152,37.4144,37.4148,2020-10-26
9,37.3814,37.3806,37.3810,2020-10-23
9,37.3366,37.3358,37.3362,2020-10-22
9,37.3064,37.3056,37.3060,2020-10-21
9,37.2632,37.2624,37.2628,2020-10-20
9,37.2331,37.2322,37.2326,2020-10-19
9,37.0086,36.0077,36.0082,2020-10-09
9,36.9698,36.9689,36.9694,2020-10-08
9,36.9404,36.9395,36.9399,2020-10-07
9,36.8964,36.8956,36.8960,2020-10-06
9,36.8633,36.8624,36.8628,2020-10-05
9,36.8227,36.8218,36.8223,2020-10-02
9,36.7933,36.7924,36.7928,2020-10-01
9,36.7493,36.7484,36.7488,2020-09-30
9,36.7227,36.7218,36.7223,2020-09-29
9,36.7052,36.7043,36.7047,2020-09-28
9,36.6798,36.6789,36.6794,2020-09-25
9,36.6612,36.6603,36.6607,2020-09-24
9,36.6344,36.6335,36.6339,2020-09-23
9,36.6154,36.6145,36.6149,2020-09-22
9,36.5908,36.5899,36.5904,2020-09-21
9,36.5718,36.5709,36.5714,2020-09-18
9,36.5458,36.5451,36.5454,2020-09-17
9,36.5283,36.5275,36.5279,2020-09-16
9,36.5038,36.5031,36.5034,2020-09-15
9,36.4861,36.4852,36.4856,2020-09-14
9,36.4603,36.4596,36.4600,2020-09-10
9,36.4439,36.4432,36.4436,2020-09-09
9,36.4189,36.4181,36.4185,2020-09-08
9,36.3984,36.3977,36.3981,2020-09-07
9,36.3822,36.3814,36.3818,2020-09-04
9,36.3189,36.3182,36.3186,2020-09-03
9,36.2733,36.2725,36.2729,2020-09-02
9,36.2207,36.2199,36.2203,2020-09-01
9,36.1557,36.1549,36.1553,2020-08-31
9,36.1087,36.1079,36.1083,2020-08-28
9,36.0557,36.0551,36.0553,2020-08-27
9,35.9956,35.9948,35.9952,2020-08-26
9,35.9559,35.9552,35.9556,2020-08-25
9,35.9083,35.9075,35.9079,2020-08-24
9,35.8459,35.8451,35.8455,2020-08-21
9,35.8079,35.8072,35.8076,2020-08-20
9,35.7649,35.7642,35.7646,2020-08-19
9,35.7065,35.7057,35.7061,2020-08-18
9,35.6673,35.6665,35.6669,2020-08-17
9,35.6131,35.6123,35.6127,2020-08-14
9,35.5786,35.5778,35.5782,2020-08-13
9,35.5285,35.5277,35.5281,2020-08-12
9,35.4948,35.4941,35.4944,2020-08-11
9,35.4473,35.4465,35.4469,2020-08-10
9,35.4084,35.4077,35.4080,2020-08-07
9,35.3772,35.3764,35.3768,2020-08-06
9,35.3496,35.3488,35.3492,2020-08-05
9,35.3179,35.3171,35.3175,2020-08-04
9,35.2897,35.2888,35.2892,2020-08-03
9,35.2139,35.2131,35.2135,2020-07-24
9,35.2014,35.2007,35.2011,2020-07-23
9,35.1868,35.1861,35.1864,2020-07-22
9,35.1762,35.1754,35.1758,2020-07-21
9,35.1599,35.1592,35.1596,2020-07-20
9,35.1473,35.1466,35.1470,2020-07-17
9,35.1319,35.1311,35.1315,2020-07-16
9,35.1193,35.1185,35.1189,2020-07-15
9,35.1045,35.1037,35.1041,2020-07-14
9,35.0939,35.0932,35.0936,2020-07-13
9,35.0817,35.0809,35.0813,2020-07-10
9,35.0673,35.0665,35.0669,2020-07-09
9,35.0553,35.0546,35.0550,2020-07-08
9,35.0421,35.0413,35.0417,2020-07-07
9,35.0302,35.0294,35.0298,2020-07-06
9,35.0162,35.0154,35.0158,2020-07-03
9,35.0059,35.0052,35.0056,2020-07-02
9,34.9924,34.9916,34.9920,2020-07-01
9,34.9267,34.9259,34.9263,2020-06-29
9,34.8459,34.8451,34.8455,2020-06-26
9,34.7937,34.7929,34.7933,2020-06-25
9,34.7035,34.7027,34.7031,2020-06-24
9,34.6549,34.6541,34.6545,2020-06-23
9,34.5858,34.5851,34.5854,2020-06-22
9,34.5511,34.5504,34.5508,2020-06-19
9,34.5181,34.5173,34.5177,2020-06-18
9,34.4953,34.4945,34.4949,2020-06-17
9,34.4759,34.4752,34.4756,2020-06-16
9,34.4491,34.4483,34.4487,2020-06-15
9,34.4215,34.4208,34.4212,2020-06-12
9,34.3907,34.3899,34.3903,2020-06-11
9,34.3699,34.3692,34.3696,2020-06-10
9,34.3439,34.3435,34.3439,2020-06-09
9,34.3149,34.3143,34.3147,2020-06-08
9,34.2893,34.2885,34.2890,2020-06-05
9,34.2702,34.2694,34.2698,2020-06-04
9,34.2411,34.2403,34.2407,2020-06-03
9,34.2189,34.2181,34.2185,2020-06-02
9,34.1915,34.1907,34.1911,2020-06-01
9,34.0987,34.0979,34.0983,2020-05-26
9,34.0614,34.0607,34.0611,2020-05-25
9,34.0279,34.0271,34.0275,2020-05-22
9,33.9481,33.9472,33.9476,2020-05-20
9,33.9107,33.9099,33.9103,2020-05-19
9,33.8737,33.8729,33.8733,2020-05-18
9,33.7976,33.7971,33.7972,2020-05-14
9,33.7675,33.7667,33.7671,2020-05-13
9,33.7338,33.7331,33.7334,2020-05-12
9,33.6969,33.6961,33.6965,2020-05-11
9,33.6637,33.6629,33.6633,2020-05-08
9,33.6283,33.6276,33.6280,2020-05-07
9,33.5948,33.5941,33.5944,2020-05-06
9,33.5636,33.5628,33.5632,2020-05-04
9,33.5351,33.5343,33.5347,2020-04-30
9,33.5023,33.5015,33.5019,2020-04-29
9,33.4657,33.4649,33.4653,2020-04-28
9,33.4326,33.4318,33.4322,2020-04-27
9,33.3962,33.3954,33.3958,2020-04-24
9,33.3596,33.3588,33.3592,2020-04-23
9,33.3269,33.3262,33.3266,2020-04-22
9,33.2907,33.2899,33.2903,2020-04-21
9,33.2623,33.2616,33.2620,2020-04-20
9,33.1942,33.1934,33.1938,2020-04-15
9,33.1578,33.1571,33.1574,2020-04-14
9,33.1274,33.1266,33.1270,2020-04-13
9,33.0549,33.0542,33.0546,2020-04-09
9,33.0213,33.0205,33.0209,2020-04-08
9,32.9817,32.9809,32.9813,2020-04-07
9,32.9456,32.9448,32.9452,2020-04-06
9,32.9139,32.9132,32.9136,2020-04-03
9,32.8808,32.8801,32.8804,2020-04-02
9,32.8449,32.8441,32.8445,2020-04-01
9,32.8132,32.8124,32.8128,2020-03-31
9,32.7817,32.7809,32.7813,2020-03-30
9,32.7527,32.7519,32.7523,2020-03-27
9,32.7179,32.7171,32.7175,2020-03-26
9,32.6829,32.6822,32.6826,2020-03-25
9,32.6472,32.6464,32.6468,2020-03-24
9,32.6231,32.6223,32.6227,2020-03-23
9,32.5905,32.5897,32.5901,2020-03-20
9,32.5586,32.5578,32.5582,2020-03-19
9,32.5309,32.5302,32.5306,2020-03-18
9,32.5101,32.5093,32.5097,2020-03-17
9,32.4816,32.4808,32.4812,2020-03-16
9,32.4381,32.4373,32.4377,2020-03-12
9,32.4139,32.4131,32.4134,2020-03-11
9,32.3963,32.3955,32.3959,2020-03-10
9,32.3785,32.3777,32.3781,2020-03-09
9,32.3552,32.3544,32.3548,2020-03-06
9,32.3345,32.3337,32.3341,2020-03-05
9,32.3199,32.3191,32.3195,2020-03-04
9,32.3086,32.3078,32.3082,2020-03-03
9,32.2636,32.2628,32.2632,2020-02-27
9,32.2528,32.2521,32.2524,2020-02-26
9,32.2422,32.2414,32.2418,2020-02-25
9,32.2322,32.2314,32.2318,2020-02-24
9,32.2216,32.2208,32.2212,2020-02-21
9,32.1575,32.1567,32.1571,2020-02-13
9,32.1472,32.1464,32.1468,2020-02-12
9,32.1363,32.1365,32.1359,2020-02-11
9,32.1264,32.1256,32.1260,2020-02-10
9,32.1154,32.1146,32.1150,2020-02-07
9,32.1048,32.1041,32.1044,2020-02-06
9,32.0936,32.0928,32.0932,2020-02-05
9,32.0825,32.0717,32.0821,2020-02-04
9,32.0719,32.0711,32.0715,2020-02-03
9,32.0609,32.0602,32.0606,2020-01-31
9,32.0495,32.0487,32.0491,2020-01-30
9,32.0383,32.0375,32.0379,2020-01-29
9,32.0044,32.0036,32.0040,2020-01-24
9,31.9926,31.9918,31.9922,2020-01-23
9,31.9806,31.9798,31.9802,2020-01-22
9,31.9564,31.9555,31.9559,2020-01-17
9,31.9438,31.9429,31.9434,2020-01-16
9,31.9317,31.9308,31.9313,2020-01-15
9,31.9196,31.9187,31.9192,2020-01-14
9,31.9076,31.9068,31.9072,2020-01-13
9,31.8711,31.8703,31.8707,2020-01-08
9,31.8589,31.8582,31.8586,2020-01-06
9,31.8461,31.8453,31.8457,2020-01-03
9,31.8333,31.8325,31.8329,2020-01-02
9,31.8188,31.8181,31.8184,2020-01-01
9,31.8045,31.8037,31.8041,2019-12-31
9,31.7905,31.7897,31.7901,2019-12-30
9,31.7769,31.7761,31.7765,2019-12-27
9,31.7602,31.7609,31.7606,2019-12-26
9,31.7413,31.7405,31.7409,2019-12-25
9,31.7188,31.7181,31.7184,2019-12-24
9,31.6953,31.6945,31.6949,2019-12-23
9,31.6709,31.6702,31.6706,2019-12-20
9,31.6469,31.6462,31.6466,2019-12-19
9,31.5407,31.5399,31.5403,2019-12-13
9,31.5092,31.5084,31.5088,2019-12-12
9,31.4463,31.4455,31.4459,2019-12-11
9,31.3459,31.3452,31.3456,2019-12-10
9,31.2429,31.2421,31.2425,2019-12-09
9,31.1371,31.1363,31.1367,2019-12-06
9,31.0285,31.0277,31.0281,2019-12-05
9,30.9295,30.9286,30.9291,2019-12-04
9,30.8186,30.8176,30.8181,2019-12-03
9,30.7262,30.7255,30.7259,2019-12-02
9,30.6162,30.6154,30.6158,2019-11-29
9,30.5185,30.5177,30.5181,2019-11-28
9,30.4181,30.4173,30.4177,2019-11-27
9,30.3149,30.3142,30.3146,2019-11-26
9,30.2153,30.2145,30.2149,2019-11-25
9,30.1219,30.1212,30.1216,2019-11-22
9,30.0259,30.0251,30.0255,2019-11-21
9,29.9331,29.9323,29.9327,2019-11-20
9,29.8376,29.8368,29.8372,2019-11-19
9,29.7395,29.7387,29.7391,2019-11-18
9,29.6476,29.6468,29.6472,2019-11-15
9,29.4969,29.4962,29.4966,2019-11-13
9,29.4903,29.4815,29.4819,2019-11-11
9,29.4749,29.4741,29.4745,2019-11-08
9,29.4675,29.4667,29.4671,2019-11-07
9,29.4602,29.4594,29.4598,2019-11-06
9,29.4528,29.4521,29.4524,2019-11-05
9,29.4453,29.4445,29.4449,2019-11-04
9,29.4381,29.4373,29.4377,2019-11-01
9,29.4307,29.4299,29.4303,2019-10-31
9,29.4239,29.4231,29.4235,2019-10-30
9,29.4172,29.4164,29.4168,2019-10-29
9,29.4103,29.4095,29.4099,2019-10-28
9,29.4037,29.4029,29.4033,2019-10-25
9,29.3969,29.3961,29.3965,2019-10-24
9,29.3901,29.3893,29.3897,2019-10-23
9,29.3833,29.3825,29.3829,2019-10-22
9,29.3766,29.3758,29.3762,2019-10-21
9,29.3631,29.3623,29.3627,2019-10-17
9,29.3563,29.3555,29.3559,2019-10-16
9,29.3429,29.3421,29.3425,2019-10-14
9,29.3293,29.3285,29.3389,2019-10-10
9,29.3159,29.3151,29.3155,2019-10-08
9,29.3091,29.3083,29.3087,2019-10-07
9,29.2957,29.2949,29.2953,2019-10-03
9,29.2889,29.2881,29.2885,2019-10-02
9,29.2822,29.2814,29.2818,2019-10-01
9,29.2755,29.2747,29.2751,2019-09-30
9,29.2693,29.2685,29.2689,2019-09-28
9,29.2632,29.2624,29.2628,2019-09-26
9,29.2569,29.2562,29.2566,2019-09-25
9,29.2509,29.2501,29.2505,2019-09-24
9,29.2447,29.2439,29.2443,2019-09-23
9,29.2386,29.2378,29.2382,2019-09-20
9,29.2325,29.2317,29.2321,2019-09-19
9,29.2263,29.2255,29.2259,2019-09-18
9,29.2202,29.2194,29.2198,2019-09-17
9,29.2141,29.2133,29.2137,2019-09-16
9,29.1957,29.1949,29.1953,2019-09-10
9,29.1895,29.1887,29.1891,2019-09-09
9,29.1833,29.1825,29.1829,2019-09-06
9,29.1773,29.1765,29.1769,2019-09-05
9,29.1711,29.1703,29.1707,2019-09-04
9,29.1649,29.1642,29.1646,2019-09-03
9,29.1589,29.1581,29.1585,2019-09-02
9,29.1528,29.1521,29.1524,2019-08-30
9,29.1472,29.1464,29.1468,2019-08-29
9,29.1417,29.1409,29.1413,2019-08-28
9,29.1362,29.1354,29.1358,2019-08-27
9,29.1307,29.1297,29.1302,2019-08-26
9,29.1252,29.1243,29.1247,2019-08-23
9,29.1196,29.1188,29.1192,2019-08-22
9,29.1139,29.1132,29.1136,2019-08-21
9,29.1085,29.1077,29.1081,2019-08-20
9,29.1029,29.1022,29.1026,2019-08-19
9,29.0973,29.0965,29.0969,2019-08-16
9,29.0911,29.0919,29.0915,2019-08-15
9,29.0863,29.0855,29.0859,2019-08-14
9,29.0809,29.0801,29.0805,2019-08-13
9,29.0753,29.0745,29.0749,2019-08-12
9,29.0698,29.0691,29.0694,2019-08-09
9,29.0643,29.0635,29.0639,2019-08-08
9,29.0588,29.0579,29.0584,2019-08-07
9,28.7399,28.7391,28.7395,2019-05-23
9,28.7329,28.7322,28.7326,2019-05-22
9,28.7261,28.7253,28.7257,2019-05-21
9,28.7192,28.7184,28.7188,2019-05-20
9,28.7123,28.7123,28.7119,2019-05-17
9,28.7053,28.7045,28.7049,2019-05-16
9,28.6985,28.6976,28.6981,2019-05-15
9,28.6916,28.6908,28.6912,2019-05-14
9,28.6709,28.6702,28.6706,2019-05-09
9,28.6572,28.6564,28.6568,2019-05-07
9,28.6503,28.6495,28.6499,2019-05-06
9,28.6435,28.6427,28.6431,2019-05-03
9,28.6366,28.6359,28.6362,2019-05-02
9,28.6297,28.6289,28.6293,2019-04-30
9,28.6229,28.6221,28.6225,2019-04-29
9,28.6161,28.6152,28.6156,2019-04-25
9,28.6092,28.6083,28.6087,2019-04-24
9,28.6023,28.6015,28.6019,2019-04-23
9,28.5953,28.5945,28.5949,2019-04-22
9,28.5817,28.5809,28.5813,2019-04-18
9,28.5747,28.5741,28.5744,2019-04-17
9,28.5679,28.5672,28.5676,2019-04-16
9,28.5612,28.5603,28.5607,2019-04-15
9,28.5474,28.5465,28.5469,2019-04-11
9,28.5406,28.5397,28.5402,2019-04-10
9,28.5337,28.5328,28.5333,2019-04-09
9,28.5269,28.5261,28.5265,2019-04-08
9,28.5199,28.5192,28.5196,2019-04-05
9,28.5132,28.5124,28.5128,2019-04-04
9,28.5062,28.5055,28.5059,2019-04-03
9,28.4995,28.4987,28.4991,2019-04-02
9,28.4927,28.4918,28.4623,2019-04-01
9,28.4857,28.4849,28.4854,2019-03-29
9,28.4787,28.4778,28.4783,2019-03-28
9,28.4716,28.4707,28.4712,2019-03-27
9,28.4645,28.4641,28.4636,2019-03-26
9,28.4574,28.4565,28.4569,2019-03-25
9,28.4431,28.4423,28.4427,2019-03-21
9,28.4359,28.4352,28.4356,2019-03-20
9,28.4289,28.4281,28.4285,2019-03-19
9,28.4218,28.4211,28.4214,2019-03-18
9,28.4147,28.4139,28.4143,2019-03-15
9,28.4076,28.4072,28.4067,2019-03-14
9,28.4005,28.4001,28.3996,2019-03-13
9,28.3934,28.3925,28.3929,2019-03-12
9,28.3864,28.3855,28.3859,2019-03-11
9,28.3793,28.3784,28.3788,2019-03-08
9,28.3722,28.3713,28.3717,2019-03-07
9,28.3651,28.3642,28.3646,2019-03-06
9,28.3579,28.3571,28.3575,2019-03-05
9,28.3508,28.3501,28.3504,2019-03-04
9,28.3438,28.3431,28.3434,2019-03-01
9,28.3367,28.3359,28.3363,2019-02-28
9,28.3299,28.3291,28.3295,2019-02-27
9,28.3232,28.3223,28.3227,2019-02-26
9,28.3162,28.3156,28.3159,2019-02-25
9,28.3095,28.3086,28.3091,2019-02-22
9,28.3027,28.3023,28.3018,2019-02-21
9,28.2958,28.2951,28.2955,2019-02-20
9,28.2892,28.2883,28.2887,2019-02-19
9,28.2823,28.2815,28.2819,2019-02-18
9,28.2754,28.2746,28.2751,2019-02-15
9,28.2691,28.2679,28.2684,2019-02-14
9,28.2619,28.2612,28.2616,2019-02-13
9,28.2553,28.2544,28.2548,2019-02-12
9,28.2416,28.2408,28.2412,2019-02-08
9,28.2349,28.2341,28.2345,2019-02-07
9,28.2282,28.2273,28.2277,2019-02-06
9,28.2213,28.2205,28.2209,2019-02-05
9,28.2144,28.2139,28.2141,2019-02-04
9,28.2078,28.2069,28.2074,2019-02-01
9,28.2011,28.2002,28.2006,2019-01-31
9,28.1936,28.1928,28.1933,2019-01-30
9,28.1863,28.1855,28.1859,2019-01-29
9,28.1791,28.1782,28.1786,2019-01-28
9,28.1572,28.1563,28.1567,2019-01-23
9,28.1497,28.1489,28.1493,2019-01-22
9,28.1425,28.1416,28.1421,2019-01-21
9,28.1352,28.1343,28.1347,2019-01-18
9,28.1205,28.1196,28.1201,2019-01-16
9,28.1133,28.1124,26.1128,2019-01-15
9,28.0986,28.0977,28.0982,2019-01-11
9,28.0912,28.0905,28.0909,2019-01-10
9,28.0694,28.0685,28.0689,2019-01-04
9,28.0622,28.0613,28.0617,2019-01-03
9,28.0548,28.0539,28.0544,2019-01-02
9,28.0403,28.0394,28.0398,2018-12-31
9,28.0326,28.0317,28.0322,2018-12-28
9,28.0251,28.0242,28.0246,2018-12-27
9,28.0175,28.0166,28.0171,2018-12-26
9,28.0099,28.0091,28.0095,2018-12-25
9,28.0024,28.0015,28.0019,2018-12-24
9,27.9948,27.9939,27.9944,2018-12-21
9,27.9872,27.9866,27.9868,2018-12-20
9,27.9797,27.9788,27.2561,2018-12-19
9,27.9722,27.9713,27.9717,2018-12-18
9,27.9646,27.9638,27.9642,2018-12-17
9,27.9571,27.9562,27.9566,2018-12-14
9,27.9419,27.9411,27.9415,2018-12-12
9,27.9194,27.9185,27.9189,2018-12-07
9,27.9118,27.9109,27.9114,2018-12-06
9,27.9044,27.9035,27.9039,2018-12-05
9,27.8966,27.8959,27.8963,2018-12-04
9,27.8892,27.8885,27.8888,2018-12-03
9,27.8817,27.8809,27.8813,2018-11-30
9,27.8748,27.8737,27.8743,2018-11-29
9,27.8677,27.8668,27.8673,2018-11-28
9,27.8608,27.8599,27.8604,2018-11-27
9,27.7229,27.7221,27.7225,2018-10-29
9,27.7038,27.7029,27.7034,2018-10-24
9,27.6974,27.6965,27.6969,2018-10-23
9,27.6912,27.6903,27.6907,2018-10-22
9,27.6529,27.6521,27.6525,2018-10-12
9,27.6465,27.6456,27.6461,2018-10-11
9,27.6403,27.6394,27.6398,2018-10-10
9,27.6338,27.6329,27.6334,2018-10-09
9,27.6275,27.6275,27.6271,2018-10-08
9,27.6148,27.6139,27.6144,2018-10-04
9,27.6084,27.6075,27.6079,2018-10-03
9,27.6022,27.6013,27.6017,2018-10-02
9,27.5957,27.5948,27.5953,2018-10-01
9,27.5894,27.5885,27.5889,2018-09-28
9,27.5836,27.5827,27.5832,2018-09-26
9,27.5721,27.5712,27.5716,2018-09-24
9,27.5546,27.5537,27.5542,2018-09-19
9,27.5374,27.5367,27.5369,2018-09-14
9,27.5315,27.5306,27.5311,2018-09-13
9,27.5257,27.5248,27.5253,2018-09-12
9,27.5199,27.5191,27.5195,2018-09-10
9,27.5143,27.5134,27.5138,2018-09-07
9,27.4912,27.4903,27.4907,2018-09-03
9,27.4854,27.4845,27.4849,2018-08-31
9,27.4802,27.4793,27.4797,2018-08-30
9,27.4749,27.4741,27.4745,2018-08-29
9,27.4696,27.4687,27.4692,2018-08-28
9,27.4645,27.4636,27.4641,2018-08-27
9,27.4593,27.4584,27.4588,2018-08-24
9,27.4541,27.4532,27.4536,2018-08-23
9,27.4487,27.4479,27.4484,2018-08-22
9,27.4436,27.4427,27.4432,2018-08-20
9,27.4384,27.4375,27.4379,2018-08-17
9,27.4332,27.4323,27.4327,2018-08-16
9,27.4279,27.4275,27.4271,2018-08-15
9,27.4227,27.4218,27.4223,2018-08-14
9,27.3759,27.3751,27.3755,2018-08-01
9,27.3608,27.3599,27.3604,2018-07-27
9,27.3559,27.3551,27.3555,2018-07-26
9,27.3363,27.3354,27.3358,2018-07-20
9,27.3314,27.3305,27.3309,2018-07-19
9,27.3264,27.3255,27.3259,2018-07-18
9,27.3215,27.3206,27.3211,2018-07-17
9,27.3067,27.3058,27.3063,2018-07-12
9,27.3018,27.3009,27.3014,2018-07-11
9,27.2969,27.2961,27.2965,2018-07-10
9,27.2921,27.2912,27.2916,2018-07-09
9,27.2871,27.2862,27.2866,2018-07-06
9,27.2822,27.2813,27.2817,2018-07-05
9,27.2773,27.2764,27.2768,2018-07-04
9,27.2724,27.2715,27.2719,2018-07-03
9,27.2674,27.2665,27.2669,2018-07-02
9,27.2625,27.2616,27.2621,2018-06-29
9,27.2608,27.2599,27.2604,2018-06-26
9,27.2603,27.2594,27.2598,2018-06-25
9,27.2597,27.2588,27.2593,2018-06-22
9,27.2592,27.2583,27.2587,2018-06-21
9,27.2586,27.2577,27.2582,2018-06-20
9,27.2581,27.2574,27.2576,2018-06-19
9,27.2575,27.2566,27.2571,2018-06-18
9,27.2569,27.2561,27.2565,2018-06-14
9,27.2565,27.2556,27.2561,2018-06-13
9,27.2559,27.2551,27.2555,2018-06-12
9,27.2554,27.2545,27.2549,2018-06-11
9,27.2548,27.2539,27.2544,2018-06-08
9,27.2543,27.2534,27.2538,2018-06-07
9,27.2535,27.2526,27.2531,2018-06-06
9,27.2527,27.2518,27.2523,2018-06-05
9,27.2521,27.2512,27.2516,2018-06-01
9,27.2515,27.2506,27.2511,2018-05-31
9,27.2513,27.2504,27.2508,2018-05-30
9,27.2509,27.2401,27.2505,2018-05-29
9,27.2507,27.2498,27.2503,2018-05-25
9,27.2505,27.2496,27.2501,2018-05-24
9,27.2502,27.2493,27.2497,2018-05-23
9,27.2499,27.2491,27.2495,2018-05-22
9,27.2496,27.2487,27.2492,2018-05-21
9,27.2494,27.2485,27.2489,2018-05-18
9,27.2491,27.2482,27.2486,2018-05-17
9,27.2488,27.2479,27.2484,2018-05-16
9,27.2485,27.2476,27.2481,2018-05-15
9,27.2483,27.2474,27.2478,2018-05-14
9,27.2479,27.2471,27.2475,2018-05-11
9,27.2477,27.2468,27.2473,2018-05-10
9,27.2474,27.2465,27.2469,2018-05-09
9,27.2455,27.2446,27.2451,2018-04-27
9,27.2453,27.2444,27.2448,2018-04-26
9,27.2451,27.2442,27.2446,2018-04-25
9,27.2447,27.2438,27.2443,2018-04-24
9,27.2445,27.2436,27.2441,2018-04-23
9,27.2442,27.2433,27.2437,2018-04-20
9,27.2439,27.2431,27.2435,2018-04-19
9,27.2436,27.2427,27.2432,2018-04-18
9,27.2434,27.2425,27.2429,2018-04-17
9,27.2431,27.2422,27.2426,2018-04-16
9,27.2428,27.2419,27.2424,2018-04-13
9,27.2425,27.2416,27.2421,2018-04-12
9,27.2421,27.2412,27.2416,2018-04-10
9,27.2415,27.2406,27.2411,2018-04-05
9,27.2412,27.2403,27.2407,2018-04-04
9,27.2409,27.2401,27.2405,2018-04-03
9,27.2406,27.2397,27.2402,2018-04-02
9,27.2404,27.2395,27.2399,2018-03-30
9,27.2398,27.2389,27.2394,2018-03-29
9,27.2392,27.2384,27.2388,2018-03-28
9,27.2387,27.2378,27.2383,2018-03-27
9,27.2372,27.2362,27.2367,2018-03-22
9,27.2316,27.2307,27.2312,2018-03-08
9,27.2312,27.2303,27.2307,2018-03-07
9,27.2305,27.2296,27.2301,2018-03-06
9,27.2294,27.2285,27.2289,2018-03-01
9,27.2248,27.2239,27.2244,2018-02-07
9,27.2242,27.2235,27.2239,2018-02-05
9,27.2241,27.2232,27.2236,2018-02-02
9,27.2237,27.2228,27.2233,2018-02-01
9,27.2234,27.2225,27.2229,2018-01-31
9,27.2226,27.2217,27.2222,2018-01-30
9,27.2203,27.2194,27.2198,2018-01-25
9,27.2194,27.2185,27.2189,2018-01-24
9,27.2185,27.2177,27.2181,2018-01-23
9,27.2177,27.2167,27.2173,2018-01-22
9,27.2169,27.2161,27.2165,2018-01-18
9,27.2162,27.2153,27.2157,2018-01-17
9,27.2154,27.2145,27.2149,2018-01-16
9,27.2096,27.2087,27.2092,2018-01-05
9,27.2079,27.2071,27.2075,2018-01-03
9,27.2072,27.2063,27.2067,2018-01-02
9,27.2064,27.2055,27.2059,2018-01-01
9,27.1989,27.1981,27.1985,2017-12-25
9,27.1974,27.1965,27.1965,2017-12-22
9,27.1957,27.1948,27.1953,2017-12-21
9,27.1942,27.1933,27.1937,2017-12-20
9,27.1925,27.1916,27.1921,2017-12-19
9,27.1875,27.1866,27.1871,2017-12-14
9,27.1859,27.1851,27.1855,2017-12-13
9,27.1842,27.1835,27.1839,2017-12-12
9,27.1826,27.1817,27.1822,2017-12-11
9,27.1811,27.1802,27.1806,2017-12-08
9,27.1792,27.1785,27.1789,2017-12-07
9,27.1775,27.1768,27.1773,2017-12-06
9,27.1762,27.1753,27.1757,2017-12-05
9,27.1745,27.1736,27.1741,2017-12-04
9,27.1662,27.1653,27.1657,2017-11-29
9,27.1594,27.1585,27.1589,2017-11-28
9,27.1525,27.1516,27.1521,2017-11-27
9,27.1322,27.1313,27.1317,2017-11-22
9,27.1254,27.1245,27.1249,2017-11-21
9,27.1186,27.1177,27.1182,2017-11-20
9,27.1051,27.1042,27.1046,2017-11-16
9,27.0983,27.0974,27.0978,2017-11-15
9,27.0915,27.0906,27.0911,2017-11-14
9,27.0847,27.0838,27.0843,2017-11-13
9,27.0779,27.0771,27.0775,2017-11-10
9,27.0713,27.0704,27.0708,2017-11-09
9,27.0644,27.0635,27.0639,2017-11-08
9,27.0509,27.0501,27.0505,2017-11-06
9,27.0306,27.0297,27.0302,2017-11-01
9,27.0238,27.0229,27.0234,2017-10-31
9,26.0053,26.0044,26.0048,2017-10-26
9,26.9991,26.9982,26.9986,2017-10-25
9,26.9804,26.9795,26.9799,2017-10-20
9,26.9681,26.9672,26.9676,2017-10-18
9,26.9618,26.9609,26.9614,2017-10-17
9,26.9433,26.9424,26.9428,2017-10-12
9,23.9369,23.9361,23.9365,2017-10-11
9,23.4182,23.4173,23.4177,2017-10-09
9,23.4127,23.4118,23.4123,2017-10-06
9,23.4074,23.4065,23.4069,2017-10-05
